Genome1	Gen1	Start1	End1	Genome2	Gen2	Start2	End2	Info
1	At1g20720	7192784	7185648	1	At1g20750	7208988	7203292	0.
1	At1g20790	7222257	7220950	1	At1g20795	7227555	7226299	1.0e-56
1	At1g20795	7227555	7226299	1	At1g20800	7231589	7228707	5.2e-85
1	At1g20240	7015207	7012104	1	At1g20940	7296507	7295263	1.6e-113
1	At1g20730	7194266	7198671	1	At1g20940	7296507	7295263	4.6e-84
1	At1g12000	4053725	4050157	1	At1g20950	7301325	7297456	2.9e-98
1	At1g08740	2800084	2795646	1	At1g21020	7353529	7356589	0.
1	At1g21110	7391408	7390099	1	At1g21120	7396629	7395320	1.1e-185
1	At1g21100	7388307	7386980	1	At1g21130	7400459	7399159	1.8e-183
1	At1g17220	5885376	5890158	1	At1g21160	7412444	7408110	1.6e-15
1	At1g21240	7434292	7436691	1	At1g21250	7439501	7441881	1.6e-303
1	At1g21250	7439501	7441881	1	At1g21270	7444985	7447333	3.4e-278
1	At1g21320	7465188	7464481	1	At1g21326	7469709	7468990	2.7e-79
1	At1g01090	49166	47705	1	At1g21400	7493481	7496229	6.3e-27
1	At1g04180	1104622	1105987	1	At1g21430	7500834	7502175	4.7e-98
1	At1g21530	7546925	7545140	1	At1g21540	7550510	7548747	4.1e-257
1	At1g01410	153113	154198	1	At1g21620	7579118	7580160	2.4e-30
1	At1g20760	7209505	7214763	1	At1g21630	7581446	7587785	9.1e-151
1	At1g21670	7610398	7612509	1	At1g21680	7613017	7615137	6.0e-233
1	At1g13060	4452639	4454661	1	At1g21720	7626383	7628059	9.7e-11
1	At1g20530	7110367	7108360	1	At1g21740	7641569	7645067	5.9e-64
1	At1g19835	6859504	6856203	1	At1g21810	7658623	7656567	9.5e-34
1	At1g21850	7670519	7667792	1	At1g21860	7674204	7671017	7.5e-258
1	At1g09580	3104659	3106094	1	At1g21900	7692316	7691154	4.3e-72
1	At1g19210	6627521	6626964	1	At1g21910	7696644	7697336	2.0e-21
1	At1g18780	6477226	6476249	1	At1g21960	7725961	7726575	2.3e-29
1	At1g01460	169115	171154	1	At1g21980	7735042	7738298	2.1e-71
1	At1g10900	3636416	3632396	1	At1g21980	7735042	7738298	1.1e-154
1	At1g21920	7705855	7704443	1	At1g21980	7735042	7738298	1.2e-30
1	At1g05080	1459090	1460578	1	At1g22000	7744178	7747112	2.5e-83
1	At1g05170	1493930	1491459	1	At1g22015	7753414	7751214	3.1e-117
1	At1g14330	4891695	4890370	1	At1g22040	7768359	7769786	1.2e-12
1	At1g16250	5557208	5558691	1	At1g22040	7768359	7769786	5.6e-13
1	At1g22000	7744178	7747112	1	At1g22060	7780575	7773362	7.7e-50
1	At1g02770	606624	605071	1	At1g22090	7795710	7797241	6.9e-49
1	At1g18750	6467257	6469631	1	At1g22130	7814248	7812376	8.5e-28
1	At1g19200	6625847	6625095	1	At1g22160	7823227	7823763	4.1e-12
1	At1g01630	229206	230675	1	At1g22180	7829734	7828423	2.8e-22
1	At1g05370	1572279	1569417	1	At1g22180	7829734	7828423	3.5e-11
1	At1g15360	5283604	5284501	1	At1g22190	7836234	7837019	7.3e-16
1	At1g22260	7865131	7860149	1	At1g22275	7867234	7872055	0.
1	At1g22290	7877904	7876955	1	At1g22300	7881092	7879233	1.7e-47
1	At1g20880	7264823	7262868	1	At1g22330	7886682	7887571	2.3e-34
1	At1g22340	7892079	7890453	1	At1g22360	7897516	7895057	1.6e-207
1	At1g22360	7897516	7895057	1	At1g22400	7906596	7903840	1.1e-208
1	At1g22430	7919224	7921583	1	At1g22440	7922549	7924748	8.4e-163
1	At1g04910	1391073	1388100	1	At1g22460	7930340	7927519	7.8e-73
1	At1g22540	7964191	7966211	1	At1g22550	7968541	7966597	1.5e-156
1	At1g22550	7968541	7966597	1	At1g22570	7978562	7976609	2.4e-206
1	At1g04150	1084245	1081207	1	At1g22610	7994467	7997556	4.9e-251
1	At1g17340	5934122	5938384	1	At1g22620	8002776	7997878	1.5e-157
1	At1g09960	3244260	3246720	1	At1g22710	8032959	8030900	3.9e-126
1	At1g21270	7444985	7447333	1	At1g22720	8045654	8044221	3.0e-57
1	At1g21910	7696644	7697336	1	At1g22810	8074958	8074524	8.4e-21
1	At1g08070	2516596	2514371	1	At1g22830	8076910	8079021	9.2e-86
1	At1g03260	798102	795678	1	At1g22850	8082805	8080660	6.1e-18
1	At1g02800	616103	613386	1	At1g22880	8095759	8097528	6.0e-153
1	At1g20880	7264823	7262868	1	At1g22910	8105797	8107938	1.4e-43
1	At1g22330	7886682	7887571	1	At1g22910	8105797	8107938	2.4e-30
1	At1g22970	8132188	8130829	1	At1g22980	8134154	8132713	2.8e-107
1	At1g01590	214229	217304	1	At1g23020	8153346	8150176	1.7e-281
1	At1g08315	2621474	2620497	1	At1g23030	8156734	8158831	1.1e-25
1	At1g02405	490497	490093	1	At1g23040	8165014	8165448	5.2e-13
1	At1g22150	7818350	7821333	1	At1g23090	8188943	8185227	4.2e-177
1	At1g14980	5166649	5165925	1	At1g23100	8195856	8196325	6.5e-37
1	At1g14930	5153030	5152460	1	At1g23120	8198777	8199348	8.1e-23
1	At1g14890	5137094	5137699	1	At1g23205	8234840	8234223	1.3e-38
1	At1g02800	616103	613386	1	At1g23210	8240163	8242118	3.7e-153
1	At1g23240	8254118	8252883	1	At1g23250	8256258	8255222	2.3e-50
1	At1g12960	4423153	4422705	1	At1g23290	8262996	8263436	6.5e-26
1	At1g12950	4419847	4422460	1	At1g23300	8266037	8263816	2.5e-163
1	At1g17290	5922764	5926086	1	At1g23310	8271318	8268709	5.5e-127
1	At1g10740	3570467	3568344	1	At1g23330	8281880	8279863	6.8e-193
1	At1g10750	3578311	3574987	1	At1g23340	8286517	8284147	2.5e-163
1	At1g10770	3592363	3591860	1	At1g23350	8294164	8293685	2.1e-17
1	At1g11980	4045617	4045853	1	At1g23410	8314929	8315399	2.9e-11
1	At1g02430	495963	495175	1	At1g23490	8337221	8338362	8.6e-35
1	At1g10630	3514231	3513190	1	At1g23490	8337221	8338362	7.1e-95
1	At1g20130	6978101	6985306	1	At1g23500	8339657	8341061	6.2e-80
1	At1g23510	8342635	8341438	1	At1g23520	8344664	8343560	3.3e-75
1	At1g10620	3511976	3509002	1	At1g23540	8349775	8346931	3.4e-160
1	At1g23570	8356353	8355070	1	At1g23580	8358695	8357480	3.1e-101
1	At1g23580	8358695	8357480	1	At1g23600	8362347	8361187	8.5e-83
1	At1g23610	8363215	8362904	1	At1g23630	8368327	8367159	2.7e-24
1	At1g23630	8368327	8367159	1	At1g23660	8372761	8371598	3.6e-107
1	At1g23600	8362347	8361187	1	At1g23690	8378623	8377422	4.8e-89
1	At1g03810	958758	959608	1	At1g23750	8400627	8401160	5.1e-37
1	At1g10590	3503034	3502325	1	At1g23750	8400627	8401160	3.2e-51
1	At1g23770	8406255	8405203	1	At1g23780	8408469	8407042	2.3e-98
1	At1g08760	2805481	2808412	1	At1g23790	8410088	8411906	1.3e-53
1	At1g23830	8424029	8422992	1	At1g23840	8425326	8424310	9.5e-84
1	At1g23840	8425326	8424310	1	At1g23850	8427034	8425970	3.6e-84
1	At1g02840	626918	629583	1	At1g23860	8429153	8428080	7.2e-12
1	At1g06410	1955412	1958152	1	At1g23870	8432684	8435495	1.8e-286
1	At1g23880	8436114	8438625	1	At1g23890	8440792	8438889	5.1e-37
1	At1g22080	7794580	7792473	1	At1g23935	8461928	8465932	3.6e-27
1	At1g23900	8441368	8447141	1	At1g23940	8466083	8469335	2.7e-158
1	At1g02770	606624	605071	1	At1g23950	8471342	8469701	1.0e-57
1	At1g19060	6583592	6582057	1	At1g23950	8471342	8469701	5.0e-50
1	At1g22090	7795710	7797241	1	At1g23950	8471342	8469701	6.0e-47
1	At1g23950	8471342	8469701	1	At1g23970	8483818	8482134	4.7e-169
1	At1g23910	8451278	8451057	1	At1g24000	8496515	8496046	3.7e-27
1	At1g24000	8496515	8496046	1	At1g24020	8501447	8500642	2.8e-20
1	At1g20650	7162548	7158412	1	At1g24030	8503383	8505184	1.1e-71
1	At1g23480	8333906	8336219	1	At1g24070	8519723	8516426	1.0e-196
1	At1g05680	1704638	1703195	1	At1g24100	8526999	8525536	5.6e-95
1	At1g02720	592115	593200	1	At1g24170	8558621	8557440	1.3e-104
1	At1g01090	49166	47705	1	At1g24180	8563371	8560766	1.5e-60
1	At1g21400	7493481	7496229	1	At1g24180	8563371	8560766	1.4e-34
1	At1g10250	3360464	3360139	1	At1g24190	8569985	8563847	8.4e-21
1	At1g10450	3432161	3437980	1	At1g24190	8569985	8563847	1.4e-250
1	At1g24190	8569985	8563847	1	At1g24200	8572366	8571162	2.0e-48
1	At1g24210	8574516	8573759	1	At1g24220	8582402	8578647	2.1e-37
1	At1g23810	8417484	8418555	1	At1g24250	8589535	8588431	4.8e-105
1	At1g24220	8582402	8578647	1	At1g24250	8589535	8588431	1.9e-47
1	At1g04960	1410672	1408020	1	At1g24267	8607230	8604440	6.9e-26
1	At1g24265	8600602	8603619	1	At1g24267	8607230	8604440	1.1e-121
1	At1g12020	4063303	4062623	1	At1g24270	8608711	8608112	9.3e-22
1	At1g09420	3041717	3038642	1	At1g24280	8609484	8612372	6.3e-142
1	At1g15165	5219891	5217714	1	At1g24330	8631768	8634824	5.7e-21
1	At1g10310	3383876	3381735	1	At1g24360	8640809	8643272	4.2e-19
1	At1g08230	2585043	2583712	1	At1g24400	8653550	8651552	4.1e-35
1	At1g24420	8656676	8657986	1	At1g24430	8659174	8658179	7.9e-41
1	At1g13195	4503344	4501775	1	At1g24440	8662328	8663765	1.5e-85
1	At1g05320	1554855	1557769	1	At1g24460	8666060	8672346	1.3e-19
1	At1g24130	8535419	8534172	1	At1g24530	8693274	8694530	2.3e-82
1	At1g13140	4480268	4478665	1	At1g24540	8699738	8701306	9.0e-159
1	At1g08040	2497970	2495504	1	At1g24570	8707314	8709478	3.0e-128
1	At1g12980	4429789	4430775	1	At1g24590	8715295	8714375	3.4e-23
1	At1g18210	6268778	6268266	1	At1g24620	8724439	8723879	4.9e-32
1	At1g21550	7553773	7553306	1	At1g24620	8724439	8723879	4.8e-18
1	At1g14840	5115294	5112410	1	At1g24764	8763243	8760186	4.8e-176
1	At1g10890	3629090	3632131	1	At1g24880	8780759	8785408	1.9e-78
1	At1g24793	8766379	8771029	1	At1g24880	8780759	8785408	0.
1	At1g24807	8773522	8771753	1	At1g24909	8787901	8786132	2.8e-109
1	At1g24851	8778267	8779043	1	At1g25025	8800795	8801571	6.2e-80
1	At1g24880	8780759	8785408	1	At1g25054	8803287	8807937	0.
1	At1g24909	8787901	8786132	1	At1g25083	8810430	8808661	8.8e-113
1	At1g24822	8777869	8774984	1	At1g25097	8814775	8811892	2.4e-117
1	At1g25025	8800795	8801571	1	At1g25112	8815173	8815949	4.1e-83
1	At1g25054	8803287	8807937	1	At1g25141	8817665	8822315	0.
1	At1g25083	8810430	8808661	1	At1g25155	8824808	8823039	8.8e-113
1	At1g25097	8814775	8811892	1	At1g25170	8829153	8826270	2.4e-117
1	At1g25112	8815173	8815949	1	At1g25180	8829551	8830327	4.1e-83
1	At1g25141	8817665	8822315	1	At1g25210	8832043	8836693	0.
1	At1g25155	8824808	8823039	1	At1g25220	8839465	8837417	9.0e-111
1	At1g14700	5058675	5060983	1	At1g25230	8842285	8840461	1.3e-116
1	At1g14686	5046795	5045776	1	At1g25240	8845218	8846348	5.4e-65
1	At1g03840	970057	967595	1	At1g25250	8849536	8851507	4.3e-51
1	At1g09380	3029324	3026353	1	At1g25270	8857713	8859896	1.1e-43
1	At1g12750	4346686	4345098	1	At1g25290	8867144	8868932	2.1e-14
1	At1g18400	6331457	6333569	1	At1g25330	8882005	8880502	2.5e-37
1	At1g18390	6327456	6329928	1	At1g25390	8908787	8906627	2.8e-107
1	At1g13340	4571040	4569619	1	At1g25420	8916128	8917967	7.6e-27
1	At1g19440	6729110	6730660	1	At1g25450	8940269	8938666	6.5e-172
1	At1g18420	6343323	6345682	1	At1g25480	8948454	8950863	1.4e-139
1	At1g13320	4567345	4563689	1	At1g25490	8951687	8954886	4.1e-273
1	At1g01300	117065	118522	1	At1g25510	8960810	8959359	8.1e-94
1	At1g24400	8653550	8651552	1	At1g25530	8967378	8964814	2.4e-135
1	At1g13300	4556974	4558588	1	At1g25550	8976631	8977929	2.3e-73
1	At1g13260	4542383	4543417	1	At1g25560	8982963	8981878	4.2e-106
1	At1g17130	5854257	5856465	1	At1g25682	9004537	9002519	1.6e-19
1	At1g25682	9004537	9002519	1	At1g25988	9017437	9016239	2.2e-36
1	At1g14730	5073983	5074563	1	At1g26100	9024068	9022703	2.2e-13
1	At1g13210	4513771	4509249	1	At1g26130	9033587	9038233	0.
1	At1g23540	8349775	8346931	1	At1g26150	9042860	9039777	3.0e-118
1	At1g10120	3305791	3304230	1	At1g26260	9087201	9089022	4.8e-41
1	At1g13640	4679141	4677273	1	At1g26270	9091701	9089809	1.3e-203
1	At1g24260	8595851	8593779	1	At1g26310	9103497	9100317	1.7e-45
1	At1g26380	9128495	9126888	1	At1g26390	9131743	9130151	1.0e-230
1	At1g26390	9131743	9130151	1	At1g26420	9143291	9141702	1.4e-231
1	At1g13830	4740923	4739996	1	At1g26450	9150050	9148990	1.7e-20
1	At1g18650	6420405	6419028	1	At1g26450	9150050	9148990	5.7e-22
1	At1g22300	7881092	7879233	1	At1g26480	9157832	9156560	9.8e-98
1	At1g15730	5409932	5407530	1	At1g26520	9165581	9163452	3.0e-52
1	At1g03300	813086	811033	1	At1g26540	9170782	9167770	4.4e-171
1	At1g06340	1933986	1933582	1	At1g26540	9170782	9167770	9.0e-16
1	At1g09320	3012230	3010272	1	At1g26540	9170782	9167770	1.0e-26
1	At1g11420	3846872	3844581	1	At1g26540	9170782	9167770	2.2e-129
1	At1g13880	4749600	4750964	1	At1g26580	9185607	9187200	1.9e-60
1	At1g02030	356188	355385	1	At1g26610	9193722	9195089	1.9e-18
1	At1g26590	9189611	9190696	1	At1g26610	9193722	9195089	9.5e-69
1	At1g13940	4765920	4762700	1	At1g26620	9198706	9195825	7.4e-60
1	At1g13950	4773628	4774665	1	At1g26630	9205955	9207085	1.2e-69
1	At1g09580	3104659	3106094	1	At1g26690	9225669	9224286	1.2e-44
1	At1g14010	4801787	4800382	1	At1g26690	9225669	9224286	4.6e-75
1	At1g21900	7692316	7691154	1	At1g26690	9225669	9224286	5.5e-40
1	At1g11000	3675909	3671935	1	At1g26700	9228287	9232224	1.9e-108
1	At1g26710	9233113	9232607	1	At1g26720	9234799	9234290	6.8e-58
1	At1g14040	4810485	4814540	1	At1g26730	9241422	9244637	4.0e-225
1	At1g20190	6999701	6998753	1	At1g26770	9259792	9260779	1.6e-79
1	At1g04645	1294238	1293852	1	At1g26795	9276406	9276861	6.8e-19
1	At1g26797	9280973	9281395	1	At1g26798	9281787	9282242	2.0e-65
1	At1g26798	9281787	9282242	1	At1g26799	9283912	9284367	1.0e-45
1	At1g04790	1345468	1348142	1	At1g26800	9286177	9285563	1.6e-11
1	At1g14200	4855066	4854527	1	At1g26800	9286177	9285563	1.4e-27
1	At1g14220	4859596	4858637	1	At1g26820	9293709	9292747	1.0e-86
1	At1g02980	677869	681212	1	At1g26830	9296050	9298361	6.5e-101
1	At1g02230	436775	433031	1	At1g26860	9305787	9304969	3.7e-59
1	At1g10000	3264790	3263879	1	At1g26860	9305787	9304969	3.8e-25
1	At1g05080	1459090	1460578	1	At1g26890	9317801	9319065	9.8e-44
1	At1g22000	7744178	7747112	1	At1g26890	9317801	9319065	1.3e-78
1	At1g14320	4888265	4889403	1	At1g26910	9321696	9322800	7.2e-118
1	At1g14330	4891695	4890370	1	At1g26930	9337463	9336198	2.8e-124
1	At1g01940	323082	324719	1	At1g26940	9343180	9344949	1.8e-11
1	At1g07570	2333207	2331366	1	At1g26970	9359813	9361653	5.8e-116
1	At1g14370	4915854	4917954	1	At1g26970	9359813	9361653	4.0e-133
1	At1g04960	1410672	1408020	1	At1g27000	9374055	9376409	2.5e-51
1	At1g24267	8607230	8604440	1	At1g27000	9374055	9376409	8.2e-15
1	At1g07040	2163034	2161224	1	At1g27030	9381829	9383699	6.7e-83
1	At1g27020	9378622	9380406	1	At1g27030	9381829	9383699	2.5e-131
1	At1g26960	9356113	9357226	1	At1g27050	9392269	9394395	7.2e-17
1	At1g26810	9289314	9286849	1	At1g27120	9421376	9423897	1.9e-71
1	At1g10360	3396808	3395740	1	At1g27130	9425569	9426584	1.1e-57
1	At1g27130	9425569	9426584	1	At1g27140	9427845	9428703	5.0e-94
1	At1g27110	9415529	9413005	1	At1g27150	9429164	9432055	3.5e-143
1	At1g14610	5014481	5008497	1	At1g27160	9432575	9433177	3.3e-59
1	At1g27170	9433564	9439206	1	At1g27180	9439846	9445805	0.
1	At1g24200	8572366	8571162	1	At1g27220	9463793	9465431	8.8e-18
1	At1g27220	9463793	9465431	1	At1g27250	9468555	9469621	7.0e-33
1	At1g24210	8574516	8573759	1	At1g27260	9469935	9470954	7.2e-31
1	At1g27240	9466224	9467063	1	At1g27260	9469935	9470954	2.6e-23
1	At1g23810	8417484	8418555	1	At1g27270	9472064	9473136	7.7e-82
1	At1g24250	8589535	8588431	1	At1g27270	9472064	9473136	1.7e-77
1	At1g27260	9469935	9470954	1	At1g27270	9472064	9473136	1.6e-58
1	At1g24230	8585124	8584028	1	At1g27280	9474014	9474977	5.3e-43
1	At1g11570	3883280	3883663	1	At1g27310	9485777	9484602	3.3e-26
1	At1g27330	9493051	9493885	1	At1g27350	9499290	9498306	2.4e-32
1	At1g02065	365625	367149	1	At1g27370	9506984	9505441	6.5e-30
1	At1g27360	9502126	9503702	1	At1g27370	9506984	9505441	3.4e-150
1	At1g19025	6568911	6570791	1	At1g27410	9517213	9518730	2.3e-19
1	At1g16250	5557208	5558691	1	At1g27420	9519095	9520507	1.2e-20
1	At1g24300	8620409	8614504	1	At1g27430	9526915	9521032	0.
1	At1g21480	7521415	7519105	1	At1g27440	9531200	9529252	1.2e-17
1	At1g27540	9567836	9566595	1	At1g27580	9591062	9589920	2.2e-180
1	At1g27570	9575525	9582363	1	At1g27590	9592280	9593899	6.2e-80
1	At1g03390	842417	841032	1	At1g27620	9608431	9610419	1.0e-61
1	At1g10320	3388375	3384166	1	At1g27650	9615139	9616029	1.9e-30
1	At1g05610	1675933	1673894	1	At1g27680	9631617	9634437	4.0e-85
1	At1g25886	9015213	9010245	1	At1g27780	9677030	9682969	0.
1	At1g19750	6826988	6830052	1	At1g27840	9696244	9693319	3.7e-224
1	At1g02770	606624	605071	1	At1g27860	9706225	9704545	2.0e-45
1	At1g23970	8483818	8482134	1	At1g27860	9706225	9704545	9.1e-65
1	At1g10930	3654997	3648032	1	At1g27880	9708927	9713888	1.7e-47
1	At1g06450	1965923	1967005	1	At1g27890	9715031	9714123	3.4e-47
1	At1g27820	9691615	9692547	1	At1g27890	9715031	9714123	2.5e-140
1	At1g15165	5219891	5217714	1	At1g27910	9723962	9720949	3.1e-12
1	At1g24330	8631768	8634824	1	At1g27910	9723962	9720949	1.6e-264
1	At1g14690	5054611	5049649	1	At1g27920	9726935	9729835	1.2e-68
1	At1g09610	3111791	3112639	1	At1g27930	9732366	9731497	2.1e-56
1	At1g10680	3543783	3538471	1	At1g27940	9738116	9733584	2.7e-308
1	At1g11570	3883280	3883663	1	At1g27970	9746908	9747774	4.2e-26
1	At1g27310	9485777	9484602	1	At1g27970	9746908	9747774	4.5e-54
1	At1g27940	9738116	9733584	1	At1g28010	9763423	9767904	0.
1	At1g28000	9757817	9756661	1	At1g28020	9771144	9768382	5.5e-56
1	At1g23160	8209221	8211314	1	At1g28130	9825418	9827870	7.1e-171
1	At1g12890	4391732	4392391	1	At1g28160	9839374	9840111	8.6e-19
1	At1g24590	8715295	8714375	1	At1g28160	9839374	9840111	2.3e-18
1	At1g13420	4604868	4605863	1	At1g28170	9841319	9842299	5.7e-109
1	At1g28220	9861421	9860290	1	At1g28230	9864541	9862187	1.7e-109
1	At1g25570	8995417	8992170	1	At1g28340	9940162	9943239	1.3e-88
1	At1g03800	957997	957260	1	At1g28370	9956837	9956337	3.0e-16
1	At1g25470	8945751	8944888	1	At1g28370	9956837	9956337	9.3e-11
1	At1g28360	9951921	9952490	1	At1g28370	9956837	9956337	6.5e-26
1	At1g14780	5091015	5093868	1	At1g28380	9963682	9966046	5.4e-113
1	At1g09970	3252410	3255430	1	At1g28440	9996900	10000157	2.5e-170
1	At1g28450	10003952	10004509	1	At1g28460	10006216	10006764	1.4e-59
1	At1g25580	8999587	8997051	1	At1g28470	10010245	10011853	1.0e-54
1	At1g03850	977684	976427	1	At1g28480	10014033	10013620	5.3e-19
1	At1g23970	8483818	8482134	1	At1g28500	10018677	10020336	2.0e-85
1	At1g27860	9706225	9704545	1	At1g28500	10018677	10020336	8.0e-114
1	At1g28570	10044083	10041824	1	At1g28580	10046365	10044589	3.5e-173
1	At1g28580	10046365	10044589	1	At1g28590	10049286	10047495	1.5e-158
1	At1g28600	10053059	10051214	1	At1g28610	10055651	10053863	7.4e-164
1	At1g28640	10069095	10067549	1	At1g28670	10076236	10074655	6.0e-185
1	At1g28695	10083040	10081880	1	At1g28700	10084944	10083759	4.3e-136
1	At1g14590	5000612	4998952	1	At1g28710	10088011	10086836	9.0e-56
1	At1g28700	10084944	10083759	1	At1g28710	10088011	10086836	1.1e-144
1	At1g23935	8461928	8465932	1	At1g29030	10133683	10129187	6.8e-33
1	At1g29080	10158660	10157480	1	At1g29090	10164371	10163089	1.2e-133
1	At1g06330	1932265	1931670	1	At1g29100	10169070	10169605	6.0e-27
1	At1g29090	10164371	10163089	1	At1g29110	10171669	10173057	2.4e-110
1	At1g10040	3278466	3276110	1	At1g29120	10174467	10178129	5.7e-70
1	At1g06980	2143756	2143247	1	At1g29195	10203240	10202659	1.7e-27
1	At1g11990	4049058	4046244	1	At1g29200	10206217	10210474	2.6e-132
1	At1g14970	5164912	5162080	1	At1g29200	10206217	10210474	1.1e-78
1	At1g12910	4396152	4395112	1	At1g29260	10224909	10225862	3.9e-12
1	At1g20540	7112642	7115181	1	At1g29260	10224909	10225862	3.6e-11
1	At1g19970	6932588	6931185	1	At1g29330	10260892	10258566	3.8e-25
1	At1g10560	3484614	3486707	1	At1g29340	10264398	10266587	7.6e-59
1	At1g22080	7794580	7792473	1	At1g29350	10273599	10268747	6.4e-15
1	At1g29350	10273599	10268747	1	At1g29370	10283010	10278066	0.
1	At1g09460	3053903	3055092	1	At1g29380	10284195	10284991	5.4e-26
1	At1g29390	10287864	10286395	1	At1g29395	10289525	10288331	1.1e-87
1	At1g07780	2411830	2410349	1	At1g29410	10299916	10298691	5.0e-94
1	At1g19430	6727524	6724660	1	At1g29470	10313355	10310410	6.6e-153
1	At1g29450	10306392	10305967	1	At1g29500	10321276	10321683	7.8e-57
1	At1g29500	10321276	10321683	1	At1g29510	10322669	10323100	6.3e-55
1	At1g04560	1245069	1245887	1	At1g29520	10323721	10324511	9.3e-22
1	At1g29560	10332633	10335496	1	At1g29570	10335896	10337840	1.3e-13
1	At1g29550	10330500	10332080	1	At1g29590	10339923	10341614	4.3e-127
1	At1g04990	1421453	1419367	1	At1g29600	10344032	10345637	6.9e-13
1	At1g29570	10335896	10337840	1	At1g29600	10344032	10345637	1.8e-13
1	At1g18090	6224532	6227708	1	At1g29630	10349573	10351431	2.1e-70
1	At1g29660	10371941	10373610	1	At1g29670	10375829	10377703	1.6e-152
1	At1g05510	1629526	1630689	1	At1g29680	10378917	10377886	3.8e-41
1	At1g14780	5091015	5093868	1	At1g29690	10381847	10379296	5.7e-92
1	At1g28380	9963682	9966046	1	At1g29690	10381847	10379296	2.8e-111
1	At1g11050	3681892	3683769	1	At1g29730	10405860	10400696	2.7e-64
1	At1g29730	10405860	10400696	1	At1g29740	10412982	10407365	0.
1	At1g07650	2366420	2359814	1	At1g29750	10420454	10414056	9.3e-212
1	At1g29770	10424791	10425627	1	At1g29780	10426935	10427600	1.1e-71
1	At1g29820	10438203	10440609	1	At1g29830	10442165	10445113	1.8e-153
1	At1g29870	10458766	10456886	1	At1g29880	10462765	10459646	1.8e-160
1	At1g29910	10473230	10472427	1	At1g29920	10475876	10475073	1.4e-144
1	At1g29920	10475876	10475073	1	At1g29930	10478055	10478858	6.1e-144
1	At1g23465	8330044	8330927	1	At1g29960	10494797	10497271	1.5e-76
1	At1g28460	10006216	10006764	1	At1g29960	10494797	10497271	1.1e-64
1	At1g17080	5841529	5840451	1	At1g29970	10501295	10499936	3.8e-25
1	At1g27520	9558739	9562078	1	At1g30000	10512304	10509516	7.4e-42
1	At1g09310	3009111	3009650	1	At1g30020	10516331	10515858	1.3e-24
1	At1g02400	486964	489391	1	At1g30040	10537753	10539554	6.8e-74
1	At1g30060	10545890	10545071	1	At1g30070	10548056	10546778	1.4e-11
1	At1g22040	7768359	7769786	1	At1g30090	10560926	10559730	2.2e-28
1	At1g27420	9519095	9520507	1	At1g30090	10560926	10559730	1.3e-19
1	At1g05540	1639347	1640706	1	At1g30160	10606596	10607619	4.9e-96
1	At1g05550	1643747	1641228	1	At1g30170	10609513	10608052	4.4e-65
1	At1g30160	10606596	10607619	1	At1g30170	10609513	10608052	1.6e-72
1	At1g22220	7846683	7847627	1	At1g30200	10625131	10626270	1.1e-48
